Provider,HotelCode,RoomCategory,RoomType,MealType,Cost
tourico,10b4e2,Standard,DB,RO,180.48
tourico,10b4e2,Standard,DB,RO,180.48
getaroom,10b4e2,Standard,DB,RO,179.47
getaroom,10b4e2,Standard,DB,RO,227.12
getaroom,10b4e2,Standard,DB,RO,179.47
getaroom,10b4e2,Standard,DB,RO,252.53
getaroom,10b4e2,Standard,DB,RO,198.53
getaroom,10b4e2,Standard,DB,RO,198.53
getaroom,10b4e2,Standard,DB,RO,176.28
getaroom,10b4e2,Standard,DB,RO,223.94
getaroom,10b4e2,Standard,DB,RO,176.28
getaroom,10b4e2,Standard,DB,RO,185.82
getaroom,10b4e2,Standard,DB,RO,185.82
getaroom,10b4e2,Standard,DB,RO,185.82
getaroom,10b4e2,Standard,DB,RO,185.82
getaroom,10b4e2,Standard,DB,RO,214.13
getaroom,10b4e2,Standard,DB,RO,231.33
getaroom,10b4e2,Standard,DB,RO,231.33
italcamel,10b5ee,Standard,DB,BC,200.40
miki,112e75,Standard,DB,BC,306.18
miki,112e75,Standard,DB,BC,408.24
getaroom,10b726,Superior,DB,RO,246.85
getaroom,112e77,Superior,TW,RO,258.39
getaroom,112e77,Superior,TW,RO,273.50
hbeds,125c9e,Superior,DB,RO,565.75
getaroom,10bacf,Standard,TB,RO,431.84
getaroom,10bacf,Standard,TB,RO,357.05
getaroom,10bacf,Standard,TB,RO,455.27
getaroom,10cbf7,Standard,DB,RO,303.00
getaroom,10cbf7,Standard,DB,RO,305.70
getaroom,10cbf7,Standard,DB,RO,278.70
getaroom,10cbf7,Standard,DB,RO,305.70
getaroom,10cbf7,Standard,DB,RO,278.70
getaroom,10cbf7,Standard,DB,RO,330.00
getaroom,10cbf7,Standard,DB,RO,330.00
getaroom,10cbf7,Standard,DB,RO,303.00
italcamel,112e78,Superior,DB,HB,508.20
italcamel,10b96f,Standard,DB,BC,270.60
getaroom,10c1e3,Standard,TW,RO,445.28
getaroom,10c1e3,Standard,TW,RO,494.78
getaroom,10c1e3,Standard,TW,RO,435.74
getaroom,10c1e3,Standard,TW,RO,461.39
getaroom,10c1e3,Standard,TW,RO,461.39
getaroom,10c1e3,Standard,TW,RO,435.74
getaroom,10c1e3,Standard,TW,RO,512.64
getaroom,10c1e3,Standard,TW,RO,441.97
getaroom,10c1e3,Standard,TW,RO,455.75
getaroom,10c1e3,Standard,TW,RO,458.51
getaroom,10c1e3,Standard,TW,RO,494.30
getaroom,10b406,Deluxe,TW,RO,436.31
getaroom,10b406,Deluxe,TW,RO,484.78
getaroom,10b406,Deluxe,TW,RO,446.04
italcamel,10b4e1,Standard,DB,BC,242.90
getaroom,10b3c6,Standard,TW,RO,201.84
getaroom,10b3c6,Standard,TW,RO,165.16
getaroom,10b3c6,Standard,TW,RO,199.36
getaroom,10b3c6,Standard,TW,RO,184.81
getaroom,10b3c6,Standard,TW,RO,181.17
getaroom,10b3c6,Standard,TW,RO,192.51
getaroom,10b3c6,Standard,TW,RO,228.00
getaroom,10b3c6,Standard,TW,RO,261.07
getaroom,10b3c6,Standard,TW,RO,193.79
getaroom,10b3c6,Standard,TW,RO,221.89
getaroom,10b3c6,Standard,TW,RO,200.63
getaroom,10b3c6,Standard,TW,RO,234.95
getaroom,10b3c6,Standard,TW,RO,303.94
getaroom,10b3c6,Standard,TW,RO,216.50
getaroom,10b3c6,Standard,TW,RO,228.00
getaroom,10b3c6,Standard,TW,RO,205.21
compass,11d652,Standard,DB,RO,141.00
hbeds,113323,Deluxe,DB,RO,658.05
hbeds,113323,Deluxe,DB,RO,1019.60
italcamel,10bacf,Standard,DB,BC,209.00
tourico,10b530,Standard,DB,BC,358.08
getaroom,10b4e1,Standard,DB,RO,232.74
getaroom,10b4e1,Standard,DB,RO,251.99
getaroom,10b4e1,Standard,DB,RO,279.97
getaroom,10b4e1,Standard,DB,RO,251.99
getaroom,10c949,Deluxe,TW,RO,491.78
getaroom,10c949,Deluxe,TW,RO,690.57
getaroom,10c949,Deluxe,TW,RO,534.67
getaroom,10c949,Deluxe,TW,RO,495.52
getaroom,10c949,Deluxe,TW,RO,427.48
getaroom,10c949,Deluxe,TW,RO,493.41
getaroom,10c949,Deluxe,TW,RO,601.97
getaroom,10c949,Deluxe,TW,RO,472.53
getaroom,10c949,Deluxe,TW,RO,577.55
getaroom,10c949,Deluxe,TW,RO,488.04
getaroom,10c949,Deluxe,TW,RO,596.49
abreu,10b530,Superior,DB,RO,320.45
hbeds,10c1e3,Standard,DB,BC,427.23
hbeds,10c1e3,Standard,DB,BC,477.51
italcamel,12f5c9,Deluxe,DB,BC,296.46
tourico,16c780,Standard,DB,BC,199.47
italcamel,112e77,Superior,DB,BC,290.40
getaroom,1161fb,Deluxe,DB,RO,2534.36
getaroom,1161fb,Deluxe,DB,RO,261.83
getaroom,1161fb,Deluxe,DB,RO,247.29
abreu,10b706,Standard,TW,BC,475.39
compass,10bbc2,Superior,DB,BC,535.20
compass,10bbc2,Superior,DB,BC,492.00
getaroom,18976a,Suite,DB,RO,1214.26
getaroom,18976a,Suite,DB,RO,1218.52
getaroom,18976a,Suite,DB,RO,1227.33
getaroom,18976a,Suite,DB,RO,1258.99
getaroom,18976a,Suite,DB,RO,1308.20
getaroom,18976a,Suite,DB,RO,1322.37
getaroom,18976a,Suite,DB,RO,1367.99
getaroom,18976a,Suite,DB,RO,1373.97
getaroom,18976a,Suite,DB,RO,1616.11
getaroom,18976a,Suite,DB,RO,1644.24
getaroom,18976a,Suite,DB,RO,1651.90
getaroom,18976a,Suite,DB,RO,1675.86
getaroom,18976a,Suite,DB,RO,1724.22
getaroom,18976a,Suite,DB,RO,1741.58
getaroom,18976a,Suite,DB,RO,1790.86
getaroom,18976a,Suite,DB,RO,1801.36
getaroom,18976a,Suite,DB,RO,1893.26
getaroom,18976a,Suite,DB,RO,1931.69
getaroom,18976a,Suite,DB,RO,1950.84
getaroom,18976a,Suite,DB,RO,1963.38
getaroom,18976a,Suite,DB,RO,2001.35
getaroom,18976a,Suite,DB,RO,2040.48
getaroom,18976a,Suite,DB,RO,2078.37
getaroom,18976a,Suite,DB,RO,2100.27
getaroom,18976a,Suite,DB,RO,3195.85
getaroom,18976a,Suite,DB,RO,3282.93
getaroom,18976a,Suite,DB,RO,3303.90
getaroom,18976a,Suite,DB,RO,3314.58
getaroom,18976a,Suite,DB,RO,3355.62
getaroom,18976a,Suite,DB,RO,3429.59
getaroom,18976a,Suite,DB,RO,3445.27
getaroom,18976a,Suite,DB,RO,3505.06
getaroom,10b69c,Standard,DB,RO,218.96
getaroom,10b69c,Standard,DB,RO,231.83
getaroom,10b69c,Standard,DB,RO,275.97
getaroom,10b69c,Standard,DB,RO,277.60
getaroom,10b69c,Standard,DB,RO,249.83
getaroom,10b69c,Standard,DB,RO,322.91
getaroom,10b69c,Standard,DB,RO,295.78
getaroom,10b69c,Standard,DB,RO,295.78
getaroom,10b69c,Standard,DB,RO,298.73
getaroom,10b69c,Standard,DB,RO,298.73
getaroom,10b69c,Standard,DB,RO,300.39
getaroom,10b69c,Standard,DB,RO,319.85
getaroom,10b69c,Standard,DB,RO,331.80
getaroom,10b69c,Standard,DB,RO,345.90
getaroom,10b69c,Standard,DB,RO,358.12
getaroom,10b69c,Standard,DB,RO,371.62
getaroom,10b69c,Standard,DB,RO,263.57
hbeds,10c5f0,Standard,DB,RO,160.22
hbeds,10c5f0,Standard,DB,RO,178.03
getaroom,10b347,Superior,TW,RO,280.79
abreu,128b9f,Superior,TW,RO,573.14
hbeds,10b5a2,Standard,DB,RO,163.68
hbeds,10b5a2,Standard,DB,RO,181.87
getaroom,10c03f,Standard,DB,RO,201.91
getaroom,10c03f,Standard,DB,RO,158.51
getaroom,10c03f,Standard,DB,RO,164.16
getaroom,10c03f,Standard,DB,RO,223.18
getaroom,10c03f,Standard,DB,RO,398.67
getaroom,10c03f,Standard,DB,RO,218.27
getaroom,10c03f,Standard,DB,RO,390.02
getaroom,10c03f,Standard,DB,RO,169.84
getaroom,10c03f,Standard,DB,RO,211.02
getaroom,10c03f,Standard,DB,RO,377.01
getaroom,10c03f,Standard,DB,RO,206.18
getaroom,10c03f,Standard,DB,RO,368.34
italcamel,10bab8,Standard,DB,RO,137.40
italcamel,10bab8,Standard,DB,RO,375.90
italcamel,10bab8,Standard,DB,RO,2638.80
italcamel,10b3c6,Standard,DB,RO,138.83
getaroom,1336f0,Standard,DB,RO,204.50
getaroom,1336f0,Standard,DB,RO,255.62
getaroom,112e79,Deluxe,DB,RO,292.14
getaroom,112e79,Deluxe,DB,RO,311.36
hbeds,10b3c6,Standard,TW,BC,196.89
getaroom,1b44c3,Suite,DB,RO,651.50
getaroom,179130,Standard,DB,RO,253.50
getaroom,179130,Standard,DB,RO,253.50
getaroom,179130,Standard,DB,RO,291.12
getaroom,179130,Standard,DB,RO,308.06
getaroom,179130,Standard,DB,RO,308.06
getaroom,179130,Standard,DB,RO,331.45
hbeds,10be98,Standard,TW,RO,2702.40
italcamel,10b4a0,Standard,DB,BC,234.32
italcamel,111b20,Deluxe,DB,BC,264.72
getaroom,19a08c,Junior Suite,DB,RO,383.54
getaroom,19a08c,Junior Suite,DB,RO,449.87
totalstay,10148d,Deluxe,DB,RO,205.00
getaroom,10148d,Deluxe,DB,RO,255.57
getaroom,10148d,Deluxe,DB,RO,215.23
getaroom,10148d,Deluxe,DB,RO,255.57
getaroom,10148d,Deluxe,DB,RO,215.23
getaroom,100d90,Standard,TW,RO,222.15
getaroom,10b60a,Standard,TW,RO,302.37
getaroom,10b60a,Standard,TW,RO,300.85
getaroom,10b60a,Standard,TW,RO,367.04
getaroom,10b60a,Standard,TW,RO,342.21
getaroom,10b60a,Standard,TW,RO,370.33
getaroom,10b60a,Standard,TW,RO,338.92
getaroom,10b60a,Standard,TW,RO,338.92
getaroom,10b60a,Standard,TW,RO,378.47
getaroom,10b60a,Standard,TW,RO,358.27
getaroom,10b60a,Standard,TW,RO,346.17
getaroom,10c93e,Deluxe,DB,RO,719.95
getaroom,10c93e,Deluxe,DB,RO,757.86
getaroom,1406b5,Standard,TW,RO,181.43
getaroom,1406b5,Standard,TW,RO,196.19
getaroom,1406b5,Standard,TW,RO,231.65
getaroom,1406b5,Standard,TW,RO,181.43
getaroom,1406b5,Standard,TW,RO,196.19
getaroom,1406b5,Standard,TW,RO,231.65
getaroom,1406b5,Standard,TW,RO,142.92
getaroom,1406b5,Standard,TW,RO,158.04
getaroom,1406b5,Standard,TW,RO,151.10
getaroom,1406b5,Standard,TW,RO,155.31
getaroom,1406b5,Standard,TW,RO,173.17
getaroom,1406b5,Standard,TW,RO,149.48
getaroom,10b613,Standard,TW,RO,162.21
getaroom,10b613,Standard,TW,RO,203.42
getaroom,10b613,Standard,TW,RO,221.26
getaroom,10b613,Standard,TW,RO,144.61
getaroom,10b613,Standard,TW,RO,169.08
getaroom,10b613,Standard,TW,RO,205.88
getaroom,10b613,Standard,TW,RO,159.33
getaroom,10b613,Standard,TW,RO,183.84
getaroom,10b613,Standard,TW,RO,220.61
getaroom,10b613,Standard,TW,RO,159.76
getaroom,10b613,Standard,TW,RO,140.29
tourico,10b530,Superior,DB,BC,428.49
getaroom,10c1e3,Standard,TB,RO,469.26
getaroom,10c1e3,Standard,TB,RO,496.88
getaroom,10c1e3,Standard,TB,RO,496.88
getaroom,10c1e3,Standard,TB,RO,469.26
getaroom,10c1e3,Standard,TB,RO,552.06
italcamel,19a08c,Standard,DB,RO,173.91
hbeds,114e37,Standard,TB,BC,403.59
tourico,1177ec,Standard,TW,BC,184.14
totalstay,10148d,Superior,TW,BE,211.00
hbeds,10b3a9,Standard,TW,RO,180.00
hbeds,10b3a9,Standard,TW,RO,200.00
getaroom,10c3b3,Standard,DB,RO,1092.19
getaroom,10c3b3,Standard,DB,RO,1090.10
getaroom,10c3b3,Standard,DB,RO,949.08
hbeds,1119d4,Deluxe,TB,BC,1074.54
abreu,10b530,Standard,TW,RO,290.10
abreu,10b530,Standard,TW,RO,316.47
abreu,10b530,Standard,TW,RO,326.37
abreu,10b530,Standard,TW,RO,356.04
abreu,10b530,Standard,TW,RO,364.86
abreu,10b530,Standard,TW,RO,410.43
compass,10c03f,Standard,TB,RO,219.03
italcamel,10b406,Standard,DB,BC,294.52
italcamel,10b406,Standard,DB,BC,297.00
italcamel,106005,Standard,DB,RO,194.13
italcamel,106005,Standard,DB,RO,198.54
italcamel,10bd77,Superior,DB,BC,260.55
hbeds,10cb64,Standard,TB,BC,351.93
getaroom,10b31e,Deluxe,TW,RO,258.86
getaroom,10b31e,Deluxe,TW,RO,274.00
getaroom,10b31e,Deluxe,TW,RO,322.17
hbeds,10b7a9,Standard,QB,BC,249.57
italcamel,10b321,Standard,DB,BC,167.10
italcamel,10b321,Standard,DB,BC,181.50
italcamel,10c9e9,Standard,DB,BC,180.18
italcamel,10b6ed,Standard,DB,RO,148.50
hbeds,125c9e,Superior,DB,BC,702.61
getaroom,113322,Junior Suite,DB,RO,428.00
getaroom,113322,Junior Suite,DB,RO,450.51
getaroom,113322,Junior Suite,DB,RO,450.51
hbeds,10b4cc,Junior Suite,DB,BC,452.32
hbeds,10b4cc,Junior Suite,DB,BC,502.57
compass,112e78,Superior,DB,RO,302.40
hbeds,10ef0b,Deluxe,DB,RO,335.38
hbeds,10ef0b,Deluxe,DB,RO,394.56
hbeds,1177ec,Standard,DB,BC,179.55
getaroom,10bf38,Standard,TB,RO,302.26
getaroom,10bf38,Standard,TB,RO,302.26
getaroom,10bf38,Standard,TB,RO,307.03
getaroom,10bf38,Standard,TB,RO,323.24
getaroom,113322,Superior,DB,RO,320.30
getaroom,113322,Superior,DB,RO,337.18
getaroom,113322,Superior,DB,RO,337.18
getaroom,113322,Superior,DB,RO,310.61
getaroom,113322,Superior,DB,RO,327.10
italcamel,11776c,Junior Suite,DB,BC,887.70
italcamel,10b4e1,Standard,DB,BC,256.31
getaroom,10b740,Standard,DB,RO,290.49
hbeds,10ef0b,Deluxe,DB,BC,421.50
hbeds,10ef0b,Deluxe,DB,BC,358.28
getaroom,10b55f,Superior,TB,RO,414.27
getaroom,10b55f,Superior,TB,RO,378.90
getaroom,10b55f,Superior,TB,RO,494.48
getaroom,10b55f,Superior,TB,RO,452.26
hbeds,1119d4,Deluxe,TW,BC,904.86
getaroom,10b31f,Standard,TW,RO,302.42
getaroom,10b31f,Standard,TW,RO,309.33
getaroom,10b31f,Standard,TW,RO,327.23
getaroom,10b31f,Standard,TW,RO,341.03
getaroom,10b31f,Standard,TW,RO,301.09
tourico,12b47c,Suite,DB,BC,2093.85
getaroom,116af7,Deluxe,DB,RO,411.35
getaroom,1161fb,Standard,DB,RO,2534.36
getaroom,1161fb,Standard,DB,RO,216.16
getaroom,1161fb,Standard,DB,RO,204.14
getaroom,1161fb,Standard,DB,RO,245.35
getaroom,1161fb,Standard,DB,RO,245.35
getaroom,1161fb,Standard,DB,RO,208.55
getaroom,1161fb,Standard,DB,RO,208.55
getaroom,1161fb,Standard,DB,RO,215.85
getaroom,10c897,Standard,TW,RO,337.33
getaroom,10c897,Standard,TW,RO,416.50
getaroom,10c897,Standard,TW,RO,374.83
getaroom,10c897,Standard,TW,RO,401.62
getaroom,10c897,Standard,TW,RO,367.20
getaroom,10c897,Standard,TW,RO,326.37
getaroom,10c897,Standard,TW,RO,423.95
getaroom,10c897,Standard,TW,RO,387.60
getaroom,10c897,Standard,TW,RO,460.45
getaroom,10c897,Standard,TW,RO,368.98
getaroom,10c897,Standard,TW,RO,455.51
getaroom,10c897,Standard,TW,RO,409.97
hbeds,105958,Standard,TW,BC,154.41
italcamel,10b5fe,Standard,DB,BC,155.10
italcamel,10b5fe,Standard,DB,BC,173.10
hbeds,100cd4,Standard,TW,BC,263.22
getaroom,10bab8,Standard,TB,RO,290.75
getaroom,10bab8,Standard,TB,RO,248.07
getaroom,10bab8,Standard,TB,RO,264.08
getaroom,10b41f,Standard,TB,RO,233.44
hbeds,128b9f,Standard,DB,BC,729.79
getaroom,1030cb,Standard,TW,RO,215.76
hbeds,10b31e,Standard,QB,BC,284.09
hbeds,10b31e,Standard,QB,BC,315.64
getaroom,10b54b,Standard,DB,RO,259.40
getaroom,10b54b,Standard,DB,RO,259.40
getaroom,10b54b,Standard,DB,RO,259.40
getaroom,10b54b,Standard,DB,RO,259.40
getaroom,10b54b,Standard,DB,RO,258.19
getaroom,10b54b,Standard,DB,RO,275.35
getaroom,10b54b,Standard,DB,RO,249.37
getaroom,10b54b,Standard,DB,RO,241.75
getaroom,10b54b,Standard,DB,RO,227.92
getaroom,10b54b,Standard,DB,RO,267.65
getaroom,10b54b,Standard,DB,RO,265.69
getaroom,10b54b,Standard,DB,RO,297.39
getaroom,10b54b,Standard,DB,RO,265.69
getaroom,10b54b,Standard,DB,RO,235.52
compass,10b347,Superior,TB,BC,405.45
getaroom,10b5ee,Standard,DB,RO,265.47
getaroom,10b5ee,Standard,DB,RO,265.47
italcamel,10b441,Standard,DB,BC,275.40
hbeds,10b4e2,Standard,TW,BC,226.38
hbeds,10b398,Superior,DB,BC,398.71
hbeds,10b398,Superior,DB,BC,477.87
hbeds,1150cb,Standard,TB,BC,351.12
hbeds,1150cb,Standard,TB,BC,413.10
hbeds,10bd77,Standard,QB,RO,231.60
hbeds,10bd77,Standard,QB,RO,257.34
abreu,1904d8,Standard,TW,RO,797.46
abreu,1904d8,Standard,TW,RO,878.58
abreu,1904d8,Standard,TW,RO,4054.95
abreu,1904d8,Standard,TW,RO,4865.94
hbeds,10b5a2,Standard,DB,BC,204.24
hbeds,10b5a2,Standard,DB,BC,222.43
abreu,10baa1,Superior,TW,BC,501.09
compass,10c03f,Standard,TB,BC,232.89
tourico,112e79,Standard,DB,BC,169.05
getaroom,10b692,Standard,TB,RO,205.32
getaroom,10b692,Standard,TB,RO,205.32
getaroom,12b47c,Suite,TW,RO,2289.63
getaroom,12b47c,Suite,TW,RO,2060.65
getaroom,11201a,Standard,DB,RO,191.36
getaroom,11201a,Standard,DB,RO,191.36
italcamel,13705c,Standard,DB,BC,154.28
italcamel,13705c,Standard,DB,BC,154.28
getaroom,18976a,Deluxe,DB,RO,904.69
getaroom,18976a,Deluxe,DB,RO,923.29
getaroom,18976a,Deluxe,DB,RO,925.45
getaroom,18976a,Deluxe,DB,RO,957.13
getaroom,18976a,Deluxe,DB,RO,994.37
getaroom,18976a,Deluxe,DB,RO,1031.39
getaroom,18976a,Deluxe,DB,RO,1054.13
getaroom,18976a,Deluxe,DB,RO,1072.11
hbeds,112aec,Standard,TB,BC,193.53
abreu,10c3b3,Deluxe,TW,BC,1148.34
abreu,10c3b3,Deluxe,TW,BC,1665.93
abreu,10c3b3,Deluxe,TW,BC,1032.96
abreu,10c3b3,Deluxe,TW,BC,1032.96
abreu,10c3b3,Deluxe,TW,BC,1498.91
hbeds,10b81d,Standard,TW,BC,254.04
hbeds,116af7,Junior Suite,DB,BC,510.45
hbeds,10b319,Standard,DB,RO,252.27
italcamel,10b319,Standard,DB,RO,245.10
hbeds,1143a9,Standard,QB,BC,219.00
hbeds,1143a9,Standard,QB,BC,350.40
hbeds,1143a9,Standard,QB,BC,350.40
compass,10b706,Deluxe,DB,RO,533.99
hbeds,10b408,Standard,TW,BC,351.30
getaroom,10c183,Standard,TW,RO,260.75
getaroom,10c183,Standard,TW,RO,260.75
getaroom,10c183,Standard,TW,RO,346.00
getaroom,10c183,Standard,TW,RO,346.00
getaroom,10c183,Standard,TW,RO,307.93
hbeds,10c183,Standard,TW,RO,236.49
getaroom,1138c3,Standard,DB,RO,164.38
getaroom,1138c3,Standard,DB,RO,164.38
getaroom,1138c3,Standard,DB,RO,188.22
getaroom,1138c3,Standard,DB,RO,184.25
getaroom,1138c3,Standard,DB,RO,184.25
getaroom,1138c3,Standard,DB,RO,212.81
hbeds,10b4cc,Standard,QB,BC,300.70
hbeds,10b4cc,Standard,QB,BC,334.11
compass,10b613,Superior,DB,BC,213.30
compass,10b613,Superior,DB,BC,201.60
getaroom,113322,Apartment,DB,RO,258.59
getaroom,113322,Apartment,DB,RO,310.84
getaroom,113322,Apartment,DB,RO,272.22
getaroom,113322,Apartment,DB,RO,327.24
getaroom,113322,Apartment,DB,RO,272.22
getaroom,113322,Apartment,DB,RO,327.24
getaroom,10b96f,Standard,TW,RO,251.55
getaroom,10b96f,Standard,TW,RO,279.52
tourico,10b54b,Standard,TW,BC,251.91
compass,10bfc0,Deluxe,DB,BC,391.71
italcamel,10b441,Standard,DB,BC,250.80
hbeds,1023db,Standard,TW,BC,175.47
getaroom,10ba48,Standard,DB,RO,280.80
getaroom,10ba48,Standard,DB,RO,240.30
getaroom,10ba48,Standard,DB,RO,267.30
getaroom,10ba48,Standard,DB,RO,307.80
getaroom,10ba48,Standard,DB,RO,280.80
getaroom,10ba48,Standard,DB,RO,267.30
getaroom,10ba48,Standard,DB,RO,307.80
getaroom,10ba48,Standard,DB,RO,240.30
getaroom,10ba48,Standard,DB,RO,240.30
getaroom,10ba48,Standard,DB,RO,267.30
getaroom,10ba48,Standard,DB,RO,280.80
getaroom,10ba48,Standard,DB,RO,307.80
abreu,10c5c1,Deluxe,TW,BC,807.69
abreu,10c5c1,Deluxe,TW,BC,923.07
getaroom,10ba48,Deluxe,DB,RO,348.30
getaroom,10ba48,Deluxe,DB,RO,321.30
getaroom,10ba48,Deluxe,DB,RO,302.40
getaroom,10ba48,Deluxe,DB,RO,275.40
getaroom,10ba48,Deluxe,DB,RO,275.40
getaroom,10ba48,Deluxe,DB,RO,302.40
getaroom,10ba48,Deluxe,DB,RO,321.30
getaroom,10ba48,Deluxe,DB,RO,348.30
getaroom,10b406,Deluxe,DB,RO,436.31
getaroom,10b406,Deluxe,DB,RO,484.78
getaroom,10b406,Deluxe,DB,RO,446.04
italcamel,106005,Superior,DB,BC,242.19
italcamel,10c8fc,Standard,DB,HB,242.70
getaroom,1143a9,Standard,TB,RO,250.72
getaroom,1143a9,Standard,TB,RO,237.91
getaroom,1143a9,Standard,TB,RO,251.13
hbeds,10b54b,Standard,TW,BC,228.42
hbeds,10b54b,Standard,TW,BC,266.25
getaroom,10b84b,Suite,DB,RO,683.83
getaroom,10b84b,Suite,DB,RO,719.84
hbeds,10cbaa,Superior,DB,BC,281.46
hbeds,10bc78,Standard,TB,BC,232.86
getaroom,10b712,Suite,DB,RO,904.19
getaroom,10b712,Suite,DB,RO,937.34
getaroom,10b712,Suite,DB,RO,973.77
getaroom,10b712,Suite,DB,RO,1028.92
getaroom,10b712,Suite,DB,RO,1066.70
getaroom,10b712,Suite,DB,RO,1081.47
getaroom,10b712,Suite,DB,RO,1108.30
getaroom,10b712,Suite,DB,RO,1121.22
getaroom,10b712,Suite,DB,RO,1164.43
getaroom,10b712,Suite,DB,RO,1164.97
getaroom,10b712,Suite,DB,RO,1206.19
getaroom,10b712,Suite,DB,RO,1250.57
getaroom,10b712,Suite,DB,RO,1299.48
getaroom,10b712,Suite,DB,RO,1473.34
hbeds,10b54b,Superior,TW,BC,258.48
getaroom,10cc49,Standard,DB,RO,169.67
getaroom,10cc49,Standard,DB,RO,214.46
getaroom,10c6f6,Standard,TB,RO,247.84
hbeds,193d89,Standard,TW,BC,301.83
italcamel,125aec,Standard,DB,BC,133.80
tourico,125aec,Standard,DB,BC,165.72
hbeds,10b408,Standard,DB,BC,351.30
abreu,10b69c,Superior,TW,BC,308.58
hbeds,10cb64,Standard,TB,RO,346.59
hbeds,128b9f,Standard,DB,RO,553.27
hbeds,128f9a,Superior,DB,RO,213.80
getaroom,10b740,Standard,TW,RO,290.49
hbeds,10c7b8,Standard,TW,BC,219.87
hbeds,10c5f0,Standard,TW,BC,200.18
hbeds,10c5f0,Standard,TW,BC,217.99
italcamel,10b627,Junior Suite,DB,BC,327.24
hbeds,10148d,Superior,QB,RO,219.18
hbeds,10148d,Superior,QB,RO,257.85
getaroom,116142,Standard,TW,RO,381.39
getaroom,116142,Standard,TW,RO,395.42
getaroom,116142,Standard,TW,RO,410.90
getaroom,116142,Standard,TW,RO,464.50
getaroom,116142,Standard,TW,RO,561.52
getaroom,116142,Standard,TW,RO,582.33
getaroom,116142,Standard,TW,RO,605.17
getaroom,116142,Standard,TW,RO,616.93
getaroom,116142,Standard,TW,RO,323.89
getaroom,116142,Standard,TW,RO,495.49
getaroom,116142,Standard,TW,RO,323.89
miki,102718,Standard,DB,RO,237.87
getaroom,112e76,Standard,DB,RO,210.33
getaroom,128f9a,Deluxe,DB,RO,299.33
getaroom,128f9a,Deluxe,DB,RO,281.08
getaroom,128f9a,Deluxe,DB,RO,373.64
getaroom,128f9a,Deluxe,DB,RO,350.83
getaroom,128f9a,Deluxe,DB,RO,268.35
getaroom,128f9a,Deluxe,DB,RO,251.98
getaroom,128f9a,Deluxe,DB,RO,342.67
getaroom,128f9a,Deluxe,DB,RO,321.77
hbeds,12b47c,Deluxe,DB,RO,2161.92
hbeds,12b47c,Deluxe,DB,RO,2316.33
italcamel,10b6ed,Standard,DB,BC,161.70
hbeds,1119d4,Superior,DB,BC,820.02
hbeds,123cc4,Standard,QB,RO,280.31
hbeds,123cc4,Standard,QB,RO,304.70
getaroom,125aec,Standard,TB,RO,207.53
getaroom,125aec,Standard,TB,RO,210.29
getaroom,125aec,Standard,TB,RO,220.10
getaroom,125aec,Standard,TB,RO,220.10
hbeds,19eff3,Junior Suite,DB,BC,426.56
hbeds,125c9e,Junior Suite,DB,BC,958.11
getaroom,11fc20,Standard,DB,RO,355.01
getaroom,11fc20,Standard,DB,RO,408.00
getaroom,11fc20,Standard,DB,RO,493.52
miki,10b323,Standard,TW,BC,147.63
italcamel,10c183,Standard,DB,RO,214.50
italcamel,10c183,Standard,DB,RO,283.00
hbeds,14d9cf,Standard,TB,BC,177.63
hbeds,14d9cf,Standard,TB,BC,197.40
getaroom,10ef0b,Deluxe,DB,RO,342.16
getaroom,10ef0b,Deluxe,DB,RO,402.57
getaroom,10ef0b,Deluxe,DB,RO,430.08
getaroom,10ef0b,Deluxe,DB,RO,365.56
getaroom,10ef0b,Deluxe,DB,RO,387.06
gekko,10b627,Standard,SB,BC,313.10
getaroom,11747f,Standard,TW,RO,195.92
italcamel,1143a9,Standard,DB,RO,187.80
hbeds,111cc0,Junior Suite,DB,BC,308.67
tourico,11201a,Standard,TW,BC,185.85
hbeds,10b319,Standard,TW,RO,227.07
hbeds,10b319,Standard,TW,RO,252.27
totalstay,10148d,Deluxe,TW,RO,205.00
getaroom,10148d,Deluxe,TW,RO,255.57
getaroom,10148d,Deluxe,TW,RO,215.23
getaroom,10148d,Deluxe,TW,RO,255.57
getaroom,10148d,Deluxe,TW,RO,215.23
italcamel,10b55f,Superior,DB,BC,297.00
italcamel,10b55f,Superior,DB,BC,2028.60
italcamel,10b55f,Superior,DB,BC,2028.60
italcamel,10b5ee,Standard,DB,BC,200.34
italcamel,10b486,Standard,DB,RO,231.60
italcamel,10b486,Standard,DB,RO,283.20
italcamel,12f5c9,Standard,DB,BC,268.80
getaroom,10b61e,Standard,DB,RO,306.38
getaroom,10b61e,Standard,DB,RO,306.38
getaroom,10b61e,Standard,DB,RO,188.72
getaroom,10b61e,Standard,DB,RO,205.50
getaroom,10b61e,Standard,DB,RO,196.07
italcamel,112e78,Superior,DB,BC,330.00
italcamel,10c183,Standard,DB,RO,240.40
getaroom,10b81d,Standard,DB,RO,228.05
getaroom,10b81d,Standard,DB,RO,253.41
italcamel,10c64d,Standard,DB,BC,164.10
getaroom,10c180,Standard,DB,RO,304.94
getaroom,10c180,Standard,DB,RO,175.51
getaroom,10c180,Standard,DB,RO,160.02
getaroom,10c180,Standard,DB,RO,432.00
getaroom,10c180,Standard,DB,RO,226.58
getaroom,10c180,Standard,DB,RO,248.81
